720.569	9.875
722.074	9.875
723.579	9.808
725.084	9.875
726.589	9.875
728.094	10.077
729.599	10.144
731.104	10.345
732.609	10.614
734.114	10.883
735.619	11.286
737.124	11.555
738.629	11.891
740.134	12.226
741.639	12.495
743.144	12.831
744.649	13.033
746.154	13.167
747.659	13.301
749.164	13.369
750.669	13.369
752.174	13.369
753.679	13.301
755.184	13.301
756.689	13.301
758.194	13.369
759.699	13.436
761.204	13.570
762.709	13.704
764.214	13.906
765.719	14.040
767.224	14.175
768.729	14.376
770.234	14.511
771.739	14.712
773.244	14.914
774.749	15.048
776.254	15.182
777.759	15.384
779.264	15.518
780.769	15.585
782.274	15.720
783.779	15.787
785.284	15.921
786.789	15.988
788.294	16.056
789.799	16.056
791.304	16.056
792.809	15.988
794.314	15.921
795.819	15.787
797.324	15.653
798.829	15.384
800.334	15.182
801.839	14.981
803.344	14.779
804.849	14.645
806.355	14.578
807.860	14.578
809.365	14.645
810.870	14.712
812.375	14.846
813.880	15.115
815.385	15.317
816.890	15.585
818.395	15.854
819.900	16.056
821.405	16.324
822.910	16.459
825.920	17.131
827.425	17.332
828.930	17.534
830.435	17.668
831.940	17.735
833.445	17.735
834.950	17.601
836.455	17.466
837.960	17.131
839.465	16.996
840.970	16.123
842.475	15.854
843.980	15.518
845.485	15.182
846.990	14.914
848.495	14.712
850.000	14.511
851.505	14.376
853.010	14.309
854.515	14.242
856.020	14.175
857.525	14.107
859.030	13.906
860.535	13.704
862.040	13.503
863.545	13.301
865.050	13.100
872.575	12.831
874.080	12.831
875.585	12.898
877.090	12.965
878.595	13.033
880.100	13.100
881.605	13.100
883.110	13.100
884.615	13.100
886.120	13.033
887.625	12.965
889.130	12.898
890.635	12.831
892.140	12.630
893.645	12.428
895.151	12.226
896.656	11.958
898.161	11.756
899.666	11.555
901.171	11.286
902.676	11.017
904.181	10.681
905.686	10.547
907.191	10.345
908.696	10.278
923.746	8.061
925.251	7.994
926.756	7.793
928.261	7.591
929.766	7.390
931.271	7.188
932.776	6.987
934.281	6.852
935.786	6.651
937.291	6.516
938.796	6.382
940.301	6.315
941.806	6.248
943.311	6.046
944.816	5.912
946.321	5.777
947.826	5.710
949.331	5.576
950.836	5.441
952.341	5.307
953.846	5.240
955.351	5.106
956.856	5.038
958.361	4.904
959.866	4.837
961.371	4.702
962.876	4.568
964.381	4.434
965.886	4.031
967.391	3.896
968.896	3.829
970.401	3.695
971.906	3.560
973.411	3.359
974.916	3.225
976.421	3.090
977.926	2.956
979.431	2.889
980.936	2.754
982.441	2.620
983.946	2.553
985.452	2.486
986.957	2.351
988.462	2.217
989.967	2.217
991.472	2.083
992.977	2.015
994.482	1.948
995.987	1.881
997.492	1.814
998.997	1.814
